ts,unix_ts,connection,source_ip,metric,endpoint,latency_ms,ok,error,mbps,time
2026-05-10T02:57:01.784325+00:00,1778381821.784342,Verizon,,tcp_ping,google_static,26.403208000374434,True,,,2026-05-10 02:57:01.784325+00:00
2026-05-10T02:57:02.289892+00:00,1778381822.2899048,Verizon,,tcp_ping,cloudflare,30.7263330000751,True,,,2026-05-10 02:57:02.289892+00:00
2026-05-10T02:57:02.782400+00:00,1778381822.7824142,Verizon,,tcp_ping,google_dns,22.199499999715044,True,,,2026-05-10 02:57:02.782400+00:00
2026-05-10T02:57:03.721148+00:00,1778381823.721177,Verizon,,tcp_ping,google_meet,100.33516700013934,True,,,2026-05-10 02:57:03.721148+00:00
2026-05-10T02:57:04.148554+00:00,1778381824.148577,Verizon,,tcp_ping,google_static,26.62854200025322,True,,,2026-05-10 02:57:04.148554+00:00
2026-05-10T02:57:04.650293+00:00,1778381824.650302,Verizon,,tcp_ping,cloudflare,27.38366700032202,True,,,2026-05-10 02:57:04.650293+00:00
2026-05-10T02:57:05.140773+00:00,1778381825.140788,Verizon,,tcp_ping,google_dns,16.735249999783264,True,,,2026-05-10 02:57:05.140773+00:00
2026-05-10T02:57:06.005418+00:00,1778381826.005428,Verizon,,tcp_ping,google_meet,23.688083000251936,True,,,2026-05-10 02:57:06.005418+00:00
2026-05-10T02:57:06.523866+00:00,1778381826.523888,Verizon,,tcp_ping,google_static,40.87466700002551,True,,,2026-05-10 02:57:06.523866+00:00
2026-05-10T02:57:07.013391+00:00,1778381827.0134,Verizon,,tcp_ping,cloudflare,30.15479099985896,True,,,2026-05-10 02:57:07.013391+00:00
2026-05-10T02:57:07.503730+00:00,1778381827.503755,Verizon,,tcp_ping,google_dns,19.16987499998868,True,,,2026-05-10 02:57:07.503730+00:00
2026-05-10T02:57:08.436615+00:00,1778381828.4366238,Verizon,,tcp_ping,google_meet,93.30212499980917,True,,,2026-05-10 02:57:08.436615+00:00
2026-05-10T02:57:08.869501+00:00,1778381828.869519,Verizon,,tcp_ping,google_static,25.091792000239366,True,,,2026-05-10 02:57:08.869501+00:00
2026-05-10T02:57:09.378387+00:00,1778381829.378415,Verizon,,tcp_ping,cloudflare,33.028083000317565,True,,,2026-05-10 02:57:09.378387+00:00
2026-05-10T02:57:09.872917+00:00,1778381829.872936,Verizon,,tcp_ping,google_dns,26.33212499995352,True,,,2026-05-10 02:57:09.872917+00:00
2026-05-10T02:57:10.740843+00:00,1778381830.740851,Verizon,,tcp_ping,google_meet,20.51754100011749,True,,,2026-05-10 02:57:10.740843+00:00
2026-05-10T02:57:11.245842+00:00,1778381831.245877,Verizon,,tcp_ping,google_static,23.718041999927664,True,,,2026-05-10 02:57:11.245842+00:00
2026-05-10T02:57:11.754780+00:00,1778381831.754792,Verizon,,tcp_ping,cloudflare,31.908000000385073,True,,,2026-05-10 02:57:11.754780+00:00
2026-05-10T02:57:12.247387+00:00,1778381832.247415,Verizon,,tcp_ping,google_dns,23.08833400002186,True,,,2026-05-10 02:57:12.247387+00:00
2026-05-10T02:57:13.171015+00:00,1778381833.1710238,Verizon,,tcp_ping,google_meet,82.00062499963678,True,,,2026-05-10 02:57:13.171015+00:00
2026-05-10T02:57:13.694484+00:00,1778381833.694506,Verizon,,tcp_ping,google_static,104.25750000013068,True,,,2026-05-10 02:57:13.694484+00:00
2026-05-10T02:57:14.208225+00:00,1778381834.208243,Verizon,,tcp_ping,cloudflare,116.86704099975032,True,,,2026-05-10 02:57:14.208225+00:00
2026-05-10T02:57:14.621992+00:00,1778381834.622009,Verizon,,tcp_ping,google_dns,29.935749999822292,True,,,2026-05-10 02:57:14.621992+00:00
2026-05-10T02:57:15.484935+00:00,1778381835.4849439,Verizon,,tcp_ping,google_meet,21.69812500005719,True,,,2026-05-10 02:57:15.484935+00:00
2026-05-10T02:57:15.988930+00:00,1778381835.9889548,Verizon,,tcp_ping,google_static,24.29058300003817,True,,,2026-05-10 02:57:15.988930+00:00
2026-05-10T02:57:16.494509+00:00,1778381836.4945211,Verizon,,tcp_ping,cloudflare,28.74429199982842,True,,,2026-05-10 02:57:16.494509+00:00
2026-05-10T02:57:16.988449+00:00,1778381836.988468,Verizon,,tcp_ping,google_dns,21.141833000001498,True,,,2026-05-10 02:57:16.988449+00:00
2026-05-10T02:57:17.892801+00:00,1778381837.8928099,Verizon,,tcp_ping,google_meet,57.62487499987401,True,,,2026-05-10 02:57:17.892801+00:00
2026-05-10T02:57:18.415249+00:00,1778381838.4152582,Verizon,,tcp_ping,google_static,78.97154199963552,True,,,2026-05-10 02:57:18.415249+00:00
2026-05-10T02:57:18.945102+00:00,1778381838.945128,Verizon,,tcp_ping,cloudflare,107.5023329999567,True,,,2026-05-10 02:57:18.945102+00:00
2026-05-10T02:57:19.358160+00:00,1778381839.3581738,Verizon,,tcp_ping,google_dns,19.233208000059676,True,,,2026-05-10 02:57:19.358160+00:00
2026-05-10T02:57:20.240233+00:00,1778381840.24024,Verizon,,tcp_ping,google_meet,23.456583000097453,True,,,2026-05-10 02:57:20.240233+00:00
2026-05-10T02:57:20.774358+00:00,1778381840.7743711,Verizon,,tcp_ping,google_static,56.342249999943306,True,,,2026-05-10 02:57:20.774358+00:00
2026-05-10T02:57:21.246523+00:00,1778381841.2465339,Verizon,,tcp_ping,cloudflare,27.364291999674606,True,,,2026-05-10 02:57:21.246523+00:00
2026-05-10T02:57:21.747373+00:00,1778381841.7473989,Verizon,,tcp_ping,google_dns,26.597541999763052,True,,,2026-05-10 02:57:21.747373+00:00
2026-05-10T02:57:22.617294+00:00,1778381842.6173031,Verizon,,tcp_ping,google_meet,21.595166999759385,True,,,2026-05-10 02:57:22.617294+00:00
2026-05-10T02:57:23.130129+00:00,1778381843.130154,Verizon,,tcp_ping,google_static,33.09470900012457,True,,,2026-05-10 02:57:23.130129+00:00
2026-05-10T02:57:23.666505+00:00,1778381843.66652,Verizon,,tcp_ping,cloudflare,68.48325000009936,True,,,2026-05-10 02:57:23.666505+00:00
2026-05-10T02:57:24.175413+00:00,1778381844.175436,Verizon,,tcp_ping,google_dns,76.04341700016448,True,,,2026-05-10 02:57:24.175413+00:00
2026-05-10T02:57:25.010115+00:00,1778381845.010124,Verizon,,tcp_ping,google_meet,26.08820800014655,True,,,2026-05-10 02:57:25.010115+00:00
2026-05-10T02:57:25.507243+00:00,1778381845.507253,Verizon,,tcp_ping,google_static,22.285334000116563,True,,,2026-05-10 02:57:25.507243+00:00
2026-05-10T02:57:26.016066+00:00,1778381846.01608,Verizon,,tcp_ping,cloudflare,29.889375000038854,True,,,2026-05-10 02:57:26.016066+00:00
2026-05-10T02:57:26.506919+00:00,1778381846.506927,Verizon,,tcp_ping,google_dns,19.703083999957016,True,,,2026-05-10 02:57:26.506919+00:00
2026-05-10T02:57:27.373526+00:00,1778381847.373534,Verizon,,tcp_ping,google_meet,21.708209000280476,True,,,2026-05-10 02:57:27.373526+00:00
2026-05-10T02:57:27.875750+00:00,1778381847.875765,Verizon,,tcp_ping,google_static,22.813749999841093,True,,,2026-05-10 02:57:27.875750+00:00
